X0 X1 X2
X6942 227 236
X6943 158 171
X6944 176 199
X6945 163 186
X6946 177 189
X6947 190 200
X6948 190 208
X6949 193 213
X6950 210 236
X6951 175 191
X6952 174 200
X6953 196 204
X6954 228 233
X6955 177 177
X6956 185 212
X6957 200 206
X6958 217 234
X6959 186 195
X6960 199 199
X6961 189 201
X6962 207 207
X6963 183 202
X6964 195 199
X6965 193 207
X6966 204 224
X6967 180 207
X6968 187 204
X6969 186 217
X6970 199 207
X6971 206 207
X6972 206 217
X6973 209 225
X6974 250 251
X6975 153 160
X6976 169 188
X6977 158 166
X6978 162 187
X6979 171 179
X6980 170 196
X6981 201 213
X6982 196 218
X6983 150 170
X6984 170 184
X6985 169 189
X6986 177 190
X6987 178 185
X6988 184 192
X6989 190 209
X6990 203 210
X6991 165 168
X6992 193 194
X6993 203 211
X6994 204 216
X6995 189 219
X6996 204 228
X6997 204 221
X6998 218 226
X6999 167 193
X7000 194 203
X7001 189 198
X7002 214 231
X7003 198 231
X7004 210 238
X7005 199 215
X7006 223 252
X7007 158 159
X7008 167 177
X7009 163 180
X7010 179 196
X7011 171 197
X7012 214 215
X7013 186 189
X7014 215 220
X7015 184 201
X7016 200 213
X7017 188 208
X7018 215 232
X7019 187 192
X7020 206 221
X7021 204 207
X7022 211 218
X7023 162 185
X7024 192 205
X7025 181 199
X7026 205 223
X7027 172 183
X7028 192 218
X7029 193 198
X7030 196 202
X7031 170 182
X7032 185 188
X7033 200 200
X7034 213 216
X7035 184 199
X7036 199 217
X7037 189 209
X7038 215 247
X7039 157 170
X7040 183 192
X7041 182 193
X7042 183 206
X7043 151 167
X7044 184 184
X7045 180 190
X7046 192 220
X7047 174 196
X7048 178 197
X7049 189 202
X7050 199 232
X7051 195 208
X7052 227 239
X7053 197 227
X7054 235 256
X7055 153 167
X7056 177 182
X7057 179 180
X7058 196 210
X7059 162 187
X7060 166 188
X7061 181 200
X7062 192 208
X7063 182 203
X7064 185 207
X7065 204 207
X7066 217 223
X7067 193 193
X7068 202 235
X7069 223 234
X7070 243 255
X7071 166 184
X7072 163 187
X7073 171 176
X7074 191 212
X7075 155 175
X7076 180 207
X7077 194 213
X7078 208 224
X7079 176 183
X7080 192 203
X7081 169 193
X7082 191 206
X7083 177 192
X7084 179 197
X7085 202 206
X7086 211 233
X7087 165 182
X7088 197 204
X7089 180 207
X7090 210 212
X7091 192 201
X7092 199 226
X7093 198 219
X7094 218 246
X7095 193 211
X7096 216 245
X7097 207 234
X7098 209 236
X7099 217 226
X7100 219 244
X7101 243 266
X7102 258 266
X7103 171 175
X7104 193 198
X7105 185 209
X7106 215 218
X7107 177 194
X7108 201 201
X7109 187 209
X7110 227 227
X7111 180 198
X7112 190 200
X7113 182 203
X7114 191 219
X7115 214 216
X7116 212 227
X7117 208 242
X7118 208 243
X7119 159 186
X7120 185 213
X7121 194 204
X7122 206 232
X7123 184 201
X7124 213 222
X7125 214 237
X7126 220 250
X7127 192 218
X7128 227 231
X7129 201 224
X7130 237 239
X7131 215 230
X7132 228 265
X7133 231 233
X7134 265 267
X7135 180 197
X7136 186 191
X7137 189 201
X7138 197 213
X7139 165 187
X7140 191 204
X7141 188 199
X7142 224 227
X7143 198 198
X7144 213 219
X7145 191 204
X7146 211 224
X7147 210 234
X7148 218 244
X7149 226 228
X7150 261 268
X7151 197 197
X7152 220 220
X7153 229 253
X7154 229 261
X7155 204 205
X7156 205 239
X7157 224 234
X7158 247 267
X7159 215 234
X7160 210 246
X7161 232 245
X7162 249 261
X7163 231 259
X7164 259 283
X7165 244 259
X7166 262 299
X7167 124 144
X7168 144 149
X7169 144 144
X7170 157 164
X7171 131 148
X7172 154 170
X7173 152 153
X7174 166 170
X7175 148 158
X7176 164 168
X7177 169 173
X7178 174 184
X7179 150 163
X7180 168 193
X7181 152 176
X7182 167 189
X7183 143 145
X7184 158 179
X7185 164 171
X7186 176 203
X7187 173 187
X7188 172 189
X7189 188 208
X7190 218 222
X7191 168 181
X7192 173 183
X7193 163 180
X7194 175 195
X7195 164 175
X7196 183 192
X7197 177 199
X7198 204 204
X7199 150 174
X7200 163 185
X7201 159 177
X7202 170 178
X7203 162 183
X7204 188 199
X7205 194 213
X7206 209 232
X7207 168 178
X7208 177 185
X7209 172 200
X7210 186 190
X7211 173 186
X7212 171 191
X7213 184 206
X7214 206 228
X7215 163 165
X7216 166 189
X7217 184 188
X7218 177 202
X7219 161 164
X7220 172 180
X7221 179 192
X7222 210 212
X7223 191 194
X7224 197 211
X7225 196 205
X7226 204 236
X7227 187 194
X7228 207 236
X7229 192 214
X7230 224 232
X7231 153 171
X7232 162 183
X7233 169 177
X7234 186 214
X7235 163 190
X7236 170 196
X7237 176 182
X7238 180 206
X7239 165 170
X7240 176 178
X7241 165 186
X7242 183 207
X7243 164 177
X7244 175 202
X7245 181 192
X7246 174 203
X7247 145 168
X7248 150 164
X7249 153 180
X7250 189 195
X7251 161 185
X7252 176 204
X7253 164 187
X7254 181 208
X7255 168 190
X7256 198 205
X7257 180 189
X7258 188 221
X7259 171 184
X7260 184 191
X7261 183 214
X7262 202 212
X7263 156 168
X7264 164 189
X7265 158 182
X7266 189 205
X7267 171 184
X7268 190 196
X7269 186 189
X7270 186 198
X7271 172 198
X7272 182 191
X7273 180 207
X7274 180 208
X7275 173 181
X7276 197 207
X7277 183 211
X7278 216 225
X7279 166 170
X7280 172 176
X7281 170 184
X7282 178 188
X7283 170 194
X7284 198 213
X7285 207 214
X7286 200 222
X7287 150 170
X7288 173 193
X7289 183 189
X7290 190 192
X7291 195 204
X7292 203 222
X7293 200 210
X7294 224 227
X7295 142 148
X7296 153 169
X7297 156 175
X7298 162 181
X7299 160 163
X7300 164 170
X7301 167 183
X7302 181 212
X7303 155 168
X7304 167 186
X7305 171 174
X7306 183 208
X7307 171 184
X7308 189 193
X7309 193 195
X7310 214 232
X7311 167 188
X7312 178 178
X7313 173 179
X7314 188 199
X7315 172 196
X7316 177 204
X7317 184 198
X7318 209 211
X7319 166 183
X7320 174 181
X7321 194 215
X7322 191 221
X7323 182 202
X7324 209 219
X7325 221 235
X7326 228 242
X7327 150 159
X7328 164 173
X7329 160 174
X7330 184 184
X7331 175 194
X7332 183 187
X7333 194 215
X7334 208 219
X7335 163 184
X7336 175 201
X7337 187 209
X7338 197 222
X7339 197 215
X7340 208 214
X7341 208 231
X7342 229 250
X7343 174 194
X7344 185 204
X7345 177 203
X7346 216 216
X7347 174 192
X7348 185 201
X7349 198 212
X7350 213 214
X7351 185 199
X7352 194 207
X7353 193 222
X7354 217 224
X7355 194 209
X7356 231 239
X7357 218 228
X7358 232 249
X7359 172 196
X7360 203 219
X7361 194 211
X7362 200 231
X7363 195 198
X7364 192 219
X7365 222 225
X7366 242 247
X7367 180 201
X7368 200 223
X7369 202 232
X7370 218 224
X7371 219 239
X7372 215 245
X7373 217 234
X7374 220 252
X7375 189 205
X7376 203 220
X7377 189 198
X7378 211 220
X7379 187 213
X7380 192 213
X7381 196 223
X7382 204 236
X7383 203 221
X7384 202 229
X7385 205 216
X7386 224 239
X7387 236 253
X7388 239 276
X7389 241 260
X7390 240 281
X7391 189 192
X7392 197 210
X7393 185 208
X7394 213 242
X7395 195 206
X7396 196 222
X7397 192 223
X7398 206 240
X7399 208 217
X7400 212 234
X7401 224 243
X7402 236 242
X7403 238 239
X7404 238 254
X7405 230 245
X7406 270 286
X7407 187 190
X7408 177 203
X7409 194 225
X7410 226 237
X7411 218 225
X7412 222 244
X7413 229 243
X7414 243 281
X7415 208 216
X7416 227 232
X7417 211 230
X7418 236 246
X7419 221 229
X7420 242 247
X7421 259 269
X7422 269 288
X7423 142 165
X7424 157 166
X7425 163 166
X7426 165 181
X7427 171 180
X7428 195 200
X7429 185 196
X7430 186 211
X7431 163 182
X7432 184 197
X7433 192 192
X7434 183 211
X7435 185 205
X7436 204 211
X7437 210 213
X7438 207 236
X7439 169 198
X7440 187 195
X7441 186 214
X7442 217 249
X7443 177 196
X7444 181 208
X7445 200 212
X7446 228 239
X7447 187 197
X7448 195 198
X7449 181 185
X7450 207 222
X7451 186 212
X7452 205 226
X7453 199 214
X7454 232 247
X7455 157 181
X7456 178 201
X7457 173 187
X7458 184 213
X7459 173 173
X7460 194 211
X7461 178 195
X7462 201 228
X7463 159 180
X7464 184 189
X7465 197 202
X7466 195 221
X7467 201 215
X7468 193 224
X7469 211 224
X7470 233 257
X7471 188 209
X7472 194 227
X7473 190 198
X7474 205 226
X7475 187 210
X7476 210 222
X7477 218 222
X7478 236 269
X7479 218 219
X7480 235 242
X7481 207 238
X7482 243 246
X7483 237 239
X7484 248 252
X7485 271 273
X7486 262 289
X7487 142 143
X7488 157 175
X7489 168 178
X7490 182 193
X7491 160 163
X7492 175 193
X7493 179 188
X7494 197 211
X7495 163 189
X7496 175 204
X7497 193 213
X7498 207 236
X7499 189 193
X7500 177 207
X7501 202 214
X7502 214 232
X7503 167 167
X7504 168 184
X7505 178 204
X7506 195 214
X7507 179 202
X7508 200 220
X7509 206 217
X7510 221 251
X7511 188 202
X7512 197 204
X7513 213 235
X7514 220 242
X7515 199 218
X7516 237 240
X7517 236 241
X7518 232 245
X7519 176 206
X7520 194 223
X7521 200 205
X7522 218 229
X7523 194 194
X7524 223 226
X7525 218 230
X7526 243 264
X7527 207 227
X7528 214 236
X7529 221 238
X7530 258 258
X7531 215 226
X7532 231 240
X7533 231 250
X7534 246 255
X7535 198 214
X7536 207 241
X7537 209 219
X7538 220 226
X7539 205 234
X7540 217 228
X7541 225 236
X7542 224 261
X7543 223 226
X7544 215 249
X7545 234 235
X7546 255 286
X7547 245 249
X7548 274 274
X7549 271 300
X7550 306 324
X7551 167 173
X7552 159 181
X7553 159 165
X7554 165 191
X7555 174 199
X7556 183 196
X7557 186 214
X7558 213 224
X7559 169 185
X7560 199 199
X7561 193 206
X7562 197 229
X7563 204 220
X7564 200 229
X7565 216 222
X7566 252 261
X7567 166 166
X7568 185 189
X7569 176 198
X7570 190 212
X7571 194 203
X7572 190 214
X7573 216 228
X7574 217 236
X7575 201 217
X7576 228 232
X7577 213 223
X7578 207 240
X7579 195 200
X7580 206 221
X7581 238 241
X7582 224 259
X7583 161 176
X7584 172 172
X7585 179 202
X7586 197 204
X7587 170 197
X7588 197 228
X7589 182 206
X7590 206 218
X7591 160 182
X7592 192 205
X7593 176 179
X7594 194 202
X7595 202 216
X7596 195 224
X7597 198 228
X7598 228 243
X7599 176 198
X7600 206 208
X7601 207 209
X7602 219 231
X7603 211 238
X7604 227 238
X7605 225 229
X7606 245 267
X7607 201 221
X7608 201 230
X7609 234 258
X7610 235 272
X7611 216 237
X7612 264 265
X7613 224 241
X7614 269 270
X7615 160 164
X7616 159 172
X7617 169 173
X7618 169 190
X7619 194 197
X7620 188 205
X7621 198 203
X7622 195 209
X7623 180 186
X7624 173 200
X7625 201 212
X7626 207 207
X7627 187 203
X7628 188 213
X7629 202 231
X7630 229 243
X7631 184 191
X7632 192 193
X7633 188 200
X7634 202 217
X7635 187 200
X7636 207 234
X7637 203 220
X7638 217 248
X7639 205 205
X7640 206 219
X7641 199 219
X7642 211 243
X7643 214 243
X7644 219 254
X7645 221 235
X7646 223 251
X7647 162 182
X7648 197 200
X7649 195 218
X7650 206 229
X7651 176 199
X7652 182 203
X7653 187 214
X7654 222 223
X7655 165 183
X7656 193 207
X7657 199 212
X7658 227 234
X7659 185 214
X7660 211 225
X7661 229 237
X7662 248 254
X7663 212 229
X7664 209 242
X7665 217 251
X7666 232 244
X7667 209 213
X7668 214 247
X7669 223 235
X7670 249 261
X7671 199 228
X7672 208 237
X7673 210 243
X7674 240 247
X7675 257 260
X7676 263 271
X7677 245 269
X7678 254 283
X7679 139 157
X7680 151 172
X7681 170 172
X7682 172 183
X7683 148 155
X7684 162 163
X7685 170 189
X7686 176 200
X7687 155 164
X7688 167 195
X7689 160 178
X7690 179 198
X7691 158 166
X7692 182 187
X7693 179 208
X7694 200 207
X7695 159 161
X7696 160 176
X7697 164 193
X7698 184 203
X7699 167 168
X7700 183 199
X7701 199 210
X7702 202 213
X7703 204 206
X7704 200 212
X7705 198 231
X7706 220 236
X7707 202 212
X7708 205 220
X7709 206 227
X7710 218 220
X7711 189 211
X7712 199 211
X7713 201 205
X7714 204 230
X7715 190 196
X7716 209 212
X7717 209 216
X7718 206 233
X7719 192 203
X7720 203 232
X7721 222 230
X7722 246 256
X7723 205 237
X7724 215 242
X7725 223 229
X7726 231 249
X7727 181 201
X7728 178 207
X7729 202 224
X7730 228 241
X7731 201 220
X7732 218 220
X7733 200 229
X7734 219 233
X7735 189 213
X7736 201 215
X7737 202 231
X7738 208 239
X7739 215 222
X7740 217 254
X7741 225 255
X7742 263 286
X7743 181 182
X7744 194 206
X7745 188 208
X7746 214 237
X7747 201 202
X7748 188 215
X7749 187 205
X7750 213 223
X7751 166 187
X7752 188 217
X7753 196 213
X7754 230 238
X7755 197 217
X7756 231 252
X7757 218 242
X7758 256 279
X7759 194 200
X7760 206 211
X7761 203 225
X7762 243 257
X7763 200 224
X7764 221 225
X7765 212 223
X7766 204 233
X7767 224 227
X7768 232 261
X7769 240 270
X7770 282 289
X7771 227 258
X7772 242 255
X7773 255 278
X7774 267 273
X7775 181 205
X7776 209 214
X7777 196 221
X7778 210 233
X7779 185 194
X7780 203 236
X7781 204 226
X7782 240 264
X7783 213 220
X7784 238 252
X7785 215 240
X7786 251 251
X7787 241 255
X7788 246 263
X7789 273 278
X7790 282 284
X7791 209 244
X7792 232 252
X7793 237 255
X7794 259 264
X7795 241 246
X7796 259 262
X7797 250 265
X7798 280 281
X7799 208 228
X7800 230 251
X7801 259 264
X7802 255 280
X7803 211 234
X7804 260 260
X7805 269 291
X7806 281 283
X7807 160 172
X7808 166 170
X7809 178 182
X7810 203 208
X7811 173 181
X7812 195 218
X7813 192 193
X7814 195 223
X7815 194 197
X7816 204 217
X7817 203 225
X7818 212 226
X7819 204 235
X7820 229 251
X7821 210 245
X7822 219 245
X7823 184 184
X7824 191 197
X7825 177 194
X7826 209 218
X7827 169 183
X7828 177 199
X7829 187 203
X7830 222 223
X7831 191 212
X7832 195 226
X7833 190 202
X7834 210 240
X7835 207 237
X7836 225 259
X7837 214 248
X7838 240 247
X7839 174 200
X7840 201 223
X7841 201 214
X7842 218 234
X7843 200 207
X7844 213 239
X7845 211 239
X7846 223 227
X7847 209 217
X7848 227 232
X7849 227 246
X7850 228 265
X7851 222 249
X7852 232 251
X7853 251 251
X7854 265 276
X7855 204 204
X7856 224 244
X7857 199 227
X7858 227 233
X7859 206 230
X7860 244 256
X7861 229 257
X7862 257 286
X7863 202 223
X7864 217 223
X7865 236 247
X7866 254 270
X7867 237 239
X7868 264 281
X7869 235 252
X7870 262 289
X7871 179 182
X7872 190 206
X7873 184 202
X7874 202 229
X7875 201 205
X7876 223 250
X7877 213 246
X7878 237 270
X7879 176 200
X7880 191 220
X7881 214 229
X7882 218 249
X7883 193 199
X7884 213 218
X7885 212 243
X7886 215 243
X7887 190 198
X7888 198 201
X7889 199 223
X7890 227 244
X7891 195 205
X7892 191 222
X7893 203 217
X7894 230 254
X7895 192 214
X7896 219 239
X7897 240 258
X7898 250 259
X7899 202 222
X7900 221 248
X7901 232 245
X7902 247 282
X7903 188 202
X7904 217 238
X7905 211 243
X7906 214 242
X7907 202 221
X7908 228 242
X7909 217 235
X7910 255 262
X7911 193 221
X7912 212 238
X7913 226 259
X7914 245 248
X7915 235 252
X7916 244 245
X7917 233 266
X7918 254 282
X7919 212 221
X7920 241 255
X7921 231 254
X7922 253 263
X7923 244 246
X7924 245 277
X7925 246 249
X7926 268 289
X7927 258 287
X7928 262 284
X7929 264 278
X7930 272 299
X7931 253 296
X7932 265 291
X7933 262 272
X7934 288 324
X7935 166 185
X7936 175 199
X7937 188 217
X7938 205 236
X7939 183 184
X7940 197 230
X7941 194 208
X7942 210 224
X7943 171 197
X7944 205 214
X7945 204 216
X7946 242 246
X7947 212 220
X7948 223 244
X7949 225 226
X7950 257 263
X7951 202 221
X7952 214 225
X7953 210 236
X7954 207 239
X7955 208 221
X7956 207 241
X7957 200 227
X7958 239 261
X7959 221 242
X7960 264 266
X7961 241 241
X7962 265 280
X7963 225 240
X7964 239 253
X7965 268 273
X7966 266 297
X7967 178 193
X7968 187 211
X7969 198 211
X7970 202 208
X7971 203 204
X7972 222 230
X7973 209 220
X7974 230 232
X7975 212 244
X7976 241 257
X7977 209 239
X7978 256 265
X7979 204 233
X7980 241 263
X7981 235 243
X7982 274 276
X7983 207 234
X7984 237 274
X7985 224 245
X7986 247 257
X7987 207 231
X7988 227 262
X7989 243 252
X7990 283 297
X7991 198 230
X7992 246 253
X7993 237 244
X7994 245 261
X7995 235 256
X7996 254 290
X7997 270 276
X7998 288 322
X7999 207 207
X8000 226 232
X8001 225 237
X8002 237 263
X8003 238 267
X8004 246 267
X8005 256 266
X8006 257 271
X8007 208 224
X8008 222 257
X8009 220 243
X8010 254 278
X8011 242 256
X8012 242 269
X8013 265 283
X8014 308 325
X8015 214 216
X8016 215 233
X8017 238 238
X8018 259 260
X8019 225 243
X8020 258 282
X8021 271 298
X8022 286 312
X8023 217 224
X8024 234 259
X8025 229 247
X8026 255 270
X8027 241 267
X8028 253 276
X8029 258 295
X8030 270 308
X8031 209 222
X8032 219 226
X8033 225 259
X8034 268 269
X8035 234 250
X8036 228 266
X8037 252 274
X8038 270 272
X8039 202 219
X8040 242 250
X8041 208 241
X8042 251 271
X8043 247 270
X8044 267 272
X8045 268 284
X8046 273 296
X8047 189 220
X8048 237 240
X8049 219 251
X8050 258 291
X8051 216 230
X8052 239 270
X8053 265 265
X8054 285 295
X8055 257 259
X8056 280 292
X8057 255 284
X8058 288 310
X8059 268 290
X8060 272 306
X8061 251 288
X8062 301 315
X8063 199 216
X8064 225 226
X8065 213 220
X8066 224 259
X8067 247 257
X8068 244 264
X8069 244 258
X8070 260 286
X8071 207 212
X8072 221 251
X8073 223 240
X8074 238 257
X8075 244 259
X8076 235 269
X8077 270 286
X8078 275 292
X8079 214 220
X8080 220 258
X8081 216 237
X8082 253 270
X8083 199 230
X8084 228 261
X8085 252 269
X8086 265 283
X8087 202 205
X8088 223 248
X8089 234 261
X8090 236 263
X8091 247 276
X8092 259 268
X8093 236 269
X8094 271 305
X8095 212 219
X8096 239 241
X8097 222 232
X8098 233 267
X8099 205 212
X8100 240 240
X8101 248 258
X8102 237 274
X8103 219 221
X8104 220 234
X8105 204 231
X8106 224 255
X8107 225 263
X8108 264 264
X8109 258 260
X8110 252 293
X8111 209 241
X8112 230 265
X8113 228 254
X8114 245 247
X8115 237 258
X8116 251 279
X8117 249 269
X8118 265 268
X8119 241 251
X8120 276 278
X8121 254 263
X8122 272 297
X8123 260 301
X8124 281 297
X8125 284 330
X8126 338 354
X8127 210 219
X8128 228 258
X8129 226 243
X8130 257 258
X8131 219 243
X8132 239 279
X8133 238 277
X8134 275 297
X8135 219 239
X8136 225 255
X8137 210 236
X8138 248 264
X8139 220 256
X8140 253 264
X8141 263 272
X8142 267 277
X8143 232 257
X8144 238 263
X8145 232 258
X8146 276 279
X8147 226 263
X8148 256 284
X8149 264 303
X8150 313 320
X8151 225 257
X8152 252 281
X8153 263 289
X8154 272 314
X8155 283 320
X8156 281 322
X8157 295 300
X8158 310 327
X8159 215 243
X8160 247 254
X8161 233 244
X8162 246 266
X8163 240 247
X8164 266 298
X8165 253 287
X8166 253 295
X8167 236 264
X8168 247 256
X8169 234 238
X8170 264 286
X8171 258 268
X8172 257 297
X8173 264 295
X8174 269 312
X8175 229 255
X8176 255 257
X8177 225 241
X8178 265 278
X8179 258 273
X8180 269 283
X8181 255 281
X8182 308 310
X8183 240 253
X8184 244 274
X8185 250 251
X8186 290 293
X8187 258 274
X8188 267 292
X8189 256 261
X8190 281 309
